"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1035","9_1227_8","IFN2","9_1227",NA,NA,8,NA,31.83,18.6,10.59,271.78,3.86,58.44,56.9,0.5,3.35,5.3,6.58,132.39,118.73,13.67,0,0,0,0,57.15,0,72.81,123.09,56.41,0,10.71,21.61,44.99,133.71,"Nodo 3 - Pies inventariados",4.6,3.09,14,"9_1227_15","IFN3","9_1227",15,15,8,31.83,19.23,11.14,290.54,3.23,0.92,60.42,57.9,0.52,3.49,5.31,6.71,148.47,133.53,14.95,4.73,0,0,0,0,61.7,0,72.66,136.64,63.44,0,11.21,21.93,48.09,144.68,"Nodo 1 - Pies inventariados",5.23,3.64
"1036","9_1227_9","IFN2","9_1227",NA,NA,9,NA,31.83,19.93,12.09,311.87,1.03,62.6,60.65,0.5,3.51,6.03,7.49,172.66,155.56,17.1,0,0,0,0,67.46,0,73.12,160.31,73.91,0,11.48,21.57,51.62,158.58,"Nodo 3 - Pies inventariados",4.63,3.09,15.3,"9_1227_18","IFN3","9_1227",18,18,9,31.83,21.3,11.82,356.31,0,1.13,66.91,55.49,0.53,3.84,5.56,7.05,190.72,173.78,16.95,6.07,0,0,0,0,75.85,0,68.29,177.85,82.57,0,14.06,25.63,58.98,181.23,"Nodo 1 - Pies inventariados",6,2.82
"1037","9_1231_1","IFN2","9_1231",NA,NA,1,NA,31.83,20.14,11.2,318.67,2.31,63.28,55.61,0.48,3.56,5.78,7.13,162.68,147.31,15.37,0,0,0,0,67.38,0,69.74,150.32,69.99,0,12.66,24.11,52.75,159.51,"Nodo 3 - Pies inventariados",4.49,3.2,15.65,"9_1231_1","IFN3","9_1231",1,1,1,31.83,20.4,10.27,326.77,3.86,1.04,64.08,50.36,0.47,3.63,5.45,6.7,152.09,138.53,13.56,4.84,0,0,0,0,67.06,0,65.85,138.73,65.82,0,14.16,27.39,54.09,161.46,"Nodo 1 - Pies inventariados",4.75,2.27
"1038","9_1231_10","IFN2","9_1231",NA,NA,10,NA,127.32,16.67,9.19,218.13,14.48,52.36,55.13,0.46,3,4.95,6.05,93.2,82.7,10.5,0,0,0,0,0,0,65.49,83.62,39.29,0,9,19.98,36.1,104.37,"Nodo 3 - Pies inventariados",4.42,3.19,12.25,"9_1231_15","IFN3","9_1231",15,15,10,31.83,16.04,11,202.05,12.15,0.64,50.39,68.58,0.44,2.77,6.12,7.41,104.82,91.72,13.1,3.34,0,0,0,0,0,0,79.64,96.57,43.58,0,6.89,14.92,33.44,98.83,"Nodo 1 - Pies inventariados",3.79,5
"1039","9_1231_11","IFN2","9_1231",NA,NA,11,NA,31.83,18.42,8.7,266.62,6.1,57.88,47.21,0.49,3.4,4.46,5.55,105.94,95.71,10.23,0,0,0,0,0,0,66.64,96.08,45.47,0,12.44,26.53,44.13,128.58,"Nodo 3 - Pies inventariados",4.47,3.2,13.95,"9_1231_16","IFN3","9_1231",16,16,11,31.83,18.64,10.68,272.96,6.79,0.87,58.57,57.3,0.46,3.27,5.77,7.06,134.19,120.32,13.86,4.27,0,0,0,0,57.57,0,72.85,124.47,57.17,0,10.69,21.48,45.18,134.52,"Nodo 1 - Pies inventariados",4.69,5.18
"1040","9_1231_12","IFN2","9_1231",NA,NA,12,NA,127.32,16.72,9.19,219.67,11.69,52.54,54.98,0.47,3.02,4.89,6,93.89,83.36,10.54,0,0,0,0,0,0,66.01,84.28,39.61,0,9.08,20.11,36.36,105.16,"Nodo 3 - Pies inventariados",4.42,3.19,12.3,"9_1231_18","IFN3","9_1231",18,18,12,31.83,16.96,10.36,225.89,10.01,0.72,53.28,61.11,0.45,2.98,5.67,6.91,109.17,96.61,12.56,3.48,0,0,0,0,0,0,81.76,99.24,45.9,0,8.47,18.07,37.39,109.83,"Nodo 1 - Pies inventariados",4.66,4.36
"1041","9_1231_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_22","IFN3","9_1231",22,22,13,31.83,13.63,9.91,145.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.68,2.91
"1042","9_1231_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_25","IFN3","9_1231",25,25,14,31.83,12.99,11.45,132.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.74,4.45
"1043","9_1231_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_26","IFN3","9_1231",26,26,15,127.32,11.51,10.55,104.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.96,3.55
"1044","9_1231_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_28","IFN3","9_1231",28,28,16,127.32,12.02,9.82,113.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.52,2.82
"1045","9_1231_17","IFN2","9_1231",NA,NA,17,NA,31.83,19.23,10.2,290.37,5.18,60.41,53.03,0.48,3.45,5.29,6.53,135.34,122.19,13.15,0,0,0,0,60.03,0,69.77,123.96,58.06,0,12.13,24.26,48.06,142.51,"Nodo 3 - Pies inventariados",4.48,3.2,14.75,"9_1231_30","IFN3","9_1231",30,30,17,31.83,19.71,11.91,305.18,4.9,0.97,61.93,60.42,0.46,3.39,6.45,7.85,166.64,149.99,16.66,5.3,0,0,0,0,65.81,0,73.37,154.67,71.26,0,11.29,21.42,50.51,154.49,"Nodo 1 - Pies inventariados",4.96,4.91
"1046","9_1231_18","IFN2","9_1231",NA,NA,18,NA,31.83,18.41,10.2,266.18,6.95,57.83,55.39,0.48,3.29,5.34,6.57,124.9,112.01,12.88,0,0,0,0,0,0,72.22,114.4,53.22,0,10.76,22.05,44.06,130.09,"Nodo 3 - Pies inventariados",4.46,3.2,13.95,"9_1231_31","IFN3","9_1231",31,31,18,31.83,19.21,11.27,289.98,5.87,0.92,60.37,58.67,0.46,3.34,6.1,7.44,150.1,134.9,15.2,4.78,0,0,0,0,61.76,0,72.72,137.93,64.1,0,11.06,21.58,48,144.73,"Nodo 1 - Pies inventariados",5.26,4.27
"1047","9_1231_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_32","IFN3","9_1231",32,32,19,127.32,9.1,9.45,65.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1,3.45
"1048","9_1231_2","IFN2","9_1231",NA,NA,2,NA,31.83,18.2,10.2,260.26,7.8,57.19,56.01,0.47,3.25,5.36,6.59,122.32,109.51,12.81,0,0,0,0,0,0,72.65,112.02,52.03,0,10.44,21.51,43.08,127.06,"Nodo 3 - Pies inventariados",4.45,3.2,13.75,"9_1231_2","IFN3","9_1231",2,2,2,31.83,18.07,11.36,256.35,7.66,0.82,56.76,62.9,0.45,3.12,6.21,7.55,135.09,120.22,14.87,4.3,0,0,0,0,0,0,89.01,123.57,57.12,0,9.27,18.67,42.43,127.5,"Nodo 1 - Pies inventariados",4.32,4.36
"1049","9_1231_20","IFN2","9_1231",NA,NA,20,NA,31.83,19.28,10.2,292.04,3.32,60.58,52.91,0.49,3.47,5.25,6.49,136.14,122.97,13.17,0,0,0,0,60.38,0,69.51,124.75,58.43,0,12.22,24.4,48.34,143.38,"Nodo 3 - Pies inventariados",4.48,3.2,14.8,"9_1231_33","IFN3","9_1231",33,33,20,31.83,20.46,12,328.72,2.81,1.05,64.27,58.66,0.46,3.52,6.44,7.86,179.9,162.79,17.11,5.73,0,0,0,0,70.8,0,71.15,167.93,77.35,0,12.42,23.05,54.41,167.22,"Nodo 1 - Pies inventariados",5.66,5
"1050","9_1231_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_34","IFN3","9_1231",34,34,21,127.32,10.73,10.5,90.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.98,4
"1051","9_1231_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_35","IFN3","9_1231",35,35,22,31.83,12.57,10.27,124.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.72,3.27
"1052","9_1231_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_37","IFN3","9_1231",37,37,23,31.83,14.82,9.64,172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",3.17,2.64
"1053","9_1231_24","IFN2","9_1231",NA,NA,24,NA,31.83,17.02,11.2,227.49,10.24,53.47,65.8,0.46,2.97,6.02,7.33,119.15,105.13,14.02,0,0,0,0,0,0,86.82,110.08,49.95,0,7.98,16.65,37.65,112.23,"Nodo 3 - Pies inventariados",4.42,3.2,12.6,"9_1231_38","IFN3","9_1231",38,38,24,31.83,16.97,10.91,226.13,9.29,0.72,53.31,64.29,0.45,2.95,5.98,7.27,115.3,101.8,13.5,3.67,0,0,0,0,0,0,84.91,106.6,48.37,0,8.1,17.05,37.43,110.95,"Nodo 1 - Pies inventariados",4.37,2.91
"1054","9_1231_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_44","IFN3","9_1231",44,44,25,127.32,8.56,8.68,57.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",0.81,3.18
"1055","9_1231_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_45","IFN3","9_1231",45,45,26,127.32,11.86,8.23,110.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.96,2.73
"1056","9_1231_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_47","IFN3","9_1231",47,47,27,127.32,8.98,7.32,63.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.13,1.82
"1057","9_1231_28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_49","IFN3","9_1231",49,49,28,127.32,9.59,8.41,72.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.44,2.91
"1058","9_1231_29","IFN2","9_1231",NA,NA,29,NA,31.83,19.27,11.2,291.77,4.25,60.55,58.11,0.48,3.39,5.84,7.18,149.95,134.86,15.09,0,0,0,0,62.11,0,72.67,138.56,64.08,0,11.22,21.89,48.29,145.48,"Nodo 3 - Pies inventariados",4.47,3.2,14.8,"9_1231_51","IFN3","9_1231",51,51,29,31.83,20.52,11.18,330.57,1.76,1.05,64.45,54.5,0.47,3.6,5.92,7.27,167.97,152.54,15.43,5.35,0,0,0,0,69.57,0,68.23,155.02,72.48,0,13.33,25.15,54.72,165.68,"Nodo 1 - Pies inventariados",5.72,3.18
"1059","9_1231_3","IFN2","9_1231",NA,NA,3,NA,31.83,18.15,10.69,258.64,8.63,57.01,58.93,0.47,3.2,5.68,6.95,127.83,114.15,13.69,0,0,0,0,0,0,85.37,118.68,54.23,0,9.91,20.22,42.81,127.18,"Nodo 3 - Pies inventariados",4.45,3.19,13.7,"9_1231_3","IFN3","9_1231",3,3,3,31.83,18.05,11.95,255.94,8.48,0.81,56.71,66.22,0.45,3.08,6.59,7.98,142.23,126.26,15.96,4.53,0,0,0,0,56.18,0,91.37,132.39,59.99,0,8.84,17.58,42.36,128.77,"Nodo 1 - Pies inventariados",4.35,4.45
"1060","9_1231_30","IFN2","9_1231",NA,NA,30,NA,145.56,12.35,8.71,119.86,22.12,38.81,70.51,0.44,2.22,4.85,5.88,50.73,43.09,7.64,0,0,0,0,0,0,41.83,43.74,20.47,0,4.15,11,19.84,55.46,"Nodo 3 - Pies inventariados",4.3,3.21,8.05,"9_1231_53","IFN3","9_1231",53,53,30,127.32,9.99,8.77,78.34,14.46,1,31.38,87.84,0.45,1.8,4.82,5.9,34.52,28.36,6.15,4.39,0,0,0,0,0,0,22.25,29.64,13.48,0,2.3,6.83,12.97,35.58,"Nodo 1 - Pies inventariados",1.94,3.27
"1061","9_1231_31","IFN2","9_1231",NA,NA,31,NA,31.83,17.8,9.69,248.73,9.45,55.91,54.47,0.47,3.2,5.12,6.29,111.27,99.5,11.77,0,0,0,0,0,0,72.65,102.73,47.28,0,10.26,21.69,41.17,120.4,"Nodo 3 - Pies inventariados",4.45,3.19,13.35,"9_1231_55","IFN3","9_1231",55,55,31,31.83,16.71,10.5,219.43,11.45,0.7,52.51,62.82,0.45,2.92,5.8,7.04,107.75,95.08,12.67,3.43,0,0,0,0,0,0,81.36,97.85,45.18,0,8.04,17.24,36.32,106.78,"Nodo 1 - Pies inventariados",3.36,4
"1062","9_1231_32","IFN2","9_1231",NA,NA,32,NA,31.83,21.98,11.2,379.34,0,69.04,50.95,0.49,3.9,5.71,7.06,191.01,175.3,15.7,0,0,0,0,79.12,0,63.28,176.47,83.29,0,16.08,29.21,62.79,191.38,"Nodo 3 - Pies inventariados",4.53,3.2,17.45,"9_1231_56","IFN3","9_1231",56,56,32,14.15,23.52,11.91,434.59,0,0.61,73.9,50.63,0.47,4.08,6.29,7.72,230.93,213.59,17.35,3.27,0,0,0,0,153.31,0,50.74,214.34,101.48,0,18.33,31.6,71.93,223.35,"Nodo 1 - Pies inventariados",6.07,3.91
"1063","9_1231_4","IFN2","9_1231",NA,NA,4,NA,31.83,20.96,11.2,344.99,1.21,65.84,53.44,0.49,3.71,5.75,7.1,175.02,159.46,15.56,0,0,0,0,72.5,0,66.6,161.71,75.76,0,14.12,26.31,57.1,173.3,"Nodo 3 - Pies inventariados",4.51,3.2,16.45,"9_1231_4","IFN3","9_1231",4,4,4,31.83,21.4,11.64,359.81,0.61,1.15,67.24,54.37,0.47,3.73,6.15,7.55,189.36,172.79,16.57,6.03,0,0,0,0,76.09,0,67.08,176.28,82.1,0,14.45,26.37,59.56,182.48,"Nodo 1 - Pies inventariados",4.95,3.64
"1064","9_1231_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_8","IFN3","9_1231",8,8,5,127.32,9.27,8.82,67.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.57,1.82
"1065","9_1231_6","IFN2","9_1231",NA,NA,6,NA,31.83,16.97,10.2,226.26,10.97,53.32,60.07,0.47,3.01,5.45,6.66,107.49,95.2,12.29,0,0,0,0,0,0,81.57,98.44,45.23,0,8.61,18.44,37.45,109.74,"Nodo 3 - Pies inventariados",4.42,3.2,12.55,"9_1231_9","IFN3","9_1231",9,9,6,31.83,16.91,11.36,224.61,10.73,0.71,53.13,67.2,0.45,2.91,6.3,7.63,119.58,105.33,14.25,3.81,0,0,0,0,0,0,86.93,109.38,50.05,0,7.74,16.14,37.18,111.11,"Nodo 1 - Pies inventariados",4.36,4.36
"1066","9_1231_7","IFN2","9_1231",NA,NA,7,NA,135,14.46,8.19,164.31,19.9,45.44,56.63,0.45,2.63,4.48,5.48,63.65,55.54,8.1,0,0,0,0,0,0,51.4,56.3,26.39,0,6.76,16.7,27.2,77.05,"Nodo 3 - Pies inventariados",4.36,3.19,10.1,"9_1231_10","IFN3","9_1231",10,10,7,127.32,10.91,7.45,93.46,13.27,1.19,34.27,68.34,0.46,2.02,4,4.97,34.27,28.75,5.51,4.36,0,0,0,0,0,0,24.31,29.06,13.66,0,3.4,10.01,15.47,42.54,"Nodo 1 - Pies inventariados",0.81,2.45
"1067","9_1231_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_11","IFN3","9_1231",11,11,8,127.32,10.5,11.77,86.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.85,5.27
"1068","9_1231_9","IFN2","9_1231",NA,NA,9,NA,127.32,16.25,9.18,207.37,17.26,51.05,56.51,0.45,2.91,5.02,6.11,88.9,78.58,10.32,0,0,0,0,0,0,64.07,79.74,37.34,0,8.4,18.91,34.32,98.97,"Nodo 3 - Pies inventariados",4.4,3.18,11.85,"9_1231_13","IFN3","9_1231",13,13,9,31.83,13.95,8.91,152.9,12.79,0.49,43.83,63.85,0.45,2.51,4.87,5.96,65.02,56.22,8.81,2.07,0,0,0,0,0,0,52.45,59.03,26.71,0,5.68,14,25.31,71.71,"Nodo 1 - Pies inventariados",2.1,2.91
"1069","9_1232_1","IFN2","9_1232",NA,NA,1,NA,127.32,16.44,7.95,212.28,9.15,51.65,48.34,0.49,3.07,4.06,5.07,78.11,69.62,8.49,0,0,0,0,0,0,59.45,69.32,33.08,0,9.88,22.91,35.14,101,"Nodo 3 - Pies inventariados",4.34,2.95,12.1,"9_1232_1","IFN3","9_1232",1,1,1,31.83,15.46,8.45,187.72,8.35,0.6,48.57,54.69,0.53,2.93,3.98,5.08,74.39,65.5,8.9,2.37,0,0,0,0,0,0,56.99,65.06,31.12,0,7.89,18.64,31.07,88.72,"Nodo 1 - Pies inventariados",3.36,3.45
"1070","9_1232_10","IFN2","9_1232",NA,NA,10,NA,31.83,16.96,7.95,225.82,5.66,53.27,46.9,0.5,3.18,3.99,5,82.76,74.11,8.65,0,0,0,0,0,0,62.21,73.47,35.21,0,10.74,24.51,37.38,107.84,"Nodo 3 - Pies inventariados",4.36,2.95,12.6,"9_1232_18","IFN3","9_1232",18,18,10,31.83,16.41,8.82,211.56,6.44,0.67,51.56,53.73,0.53,3.1,4.12,5.27,86.81,76.99,9.82,2.76,0,0,0,0,0,0,63.43,78.87,36.58,0,8.95,20.25,35.02,100.8,"Nodo 1 - Pies inventariados",3.81,3.82
"1071","9_1232_11","IFN2","9_1232",NA,NA,11,NA,31.83,17.61,9.95,243.58,3.43,55.33,56.53,0.49,3.19,5.05,6.27,112.22,100.07,12.15,0,0,0,0,0,0,83.61,102.92,47.55,0,9.74,20.56,40.32,118.16,"Nodo 3 - Pies inventariados",4.36,2.95,13.25,"9_1232_20","IFN3","9_1232",20,20,11,31.83,17.75,9.55,247.36,2.82,0.79,55.75,53.79,0.54,3.33,4.4,5.63,108.94,97.44,11.5,3.47,0,0,0,0,0,0,72.18,100.26,46.3,0,10.33,21.95,40.94,119.52,"Nodo 1 - Pies inventariados",4.5,2.55
"1072","9_1232_12","IFN2","9_1232",NA,NA,12,NA,31.83,17.97,8.95,253.72,2.62,56.47,49.82,0.5,3.33,4.48,5.6,104.32,93.76,10.56,0,0,0,0,0,0,69.19,94.29,44.55,0,11.33,24.3,42,122.17,"Nodo 3 - Pies inventariados",4.37,2.95,13.6,"9_1232_27","IFN3","9_1232",27,27,12,31.83,17.66,9.55,245.08,3.61,0.78,55.5,54.04,0.54,3.31,4.42,5.65,108.01,96.54,11.47,3.44,0,0,0,0,0,0,72.22,99.41,45.87,0,10.2,21.73,40.57,118.36,"Nodo 1 - Pies inventariados",4.06,3.55
"1073","9_1232_13","IFN2","9_1232",NA,NA,13,NA,31.83,17.01,8.45,227.13,4.94,53.42,49.71,0.5,3.17,4.25,5.32,88.69,79.24,9.45,0,0,0,0,0,0,64.72,81.17,37.65,0,10.25,22.99,37.59,108.48,"Nodo 3 - Pies inventariados",4.36,2.95,12.65,"9_1232_29","IFN3","9_1232",29,29,13,31.83,16.53,9.23,214.66,5.07,0.68,51.94,55.81,0.53,3.11,4.29,5.49,92.25,81.74,10.51,2.94,0,0,0,0,0,0,65.64,82.99,38.84,0,8.77,19.53,35.53,102.66,"Nodo 1 - Pies inventariados",3.88,3.73
"1074","9_1232_14","IFN2","9_1232",NA,NA,14,NA,31.83,18.85,8.46,278.94,0,59.21,44.87,0.51,3.54,4.14,5.22,107.24,97.34,9.9,0,0,0,0,0,0,63.39,98.16,46.25,0,13.58,28.8,46.17,134.8,"Nodo 3 - Pies inventariados",4.4,2.96,14.45,"9_1232_31","IFN3","9_1232",31,31,14,31.83,19.49,9.23,298.39,0.96,0.95,61.24,47.34,0.55,3.69,4.19,5.4,125.02,113.63,11.4,3.98,0,0,0,0,59.44,0,64.56,112.47,53.99,0,13.77,28.05,49.39,145.2,"Nodo 1 - Pies inventariados",5.04,3.73
"1075","9_1232_15","IFN2","9_1232",NA,NA,15,NA,31.83,18.64,8.96,272.82,0.89,58.55,48.05,0.5,3.46,4.43,5.56,111.55,100.82,10.73,0,0,0,0,0,0,66.9,100.84,47.9,0,12.51,26.31,45.16,131.88,"Nodo 3 - Pies inventariados",4.39,2.96,14.25,"9_1232_45","IFN3","9_1232",45,45,15,31.83,19.56,8.91,300.44,0,0.96,61.44,45.55,0.55,3.73,4.01,5.18,121.28,110.46,10.82,3.86,0,0,0,0,59.16,0,62.8,110.11,52.48,0,14.35,29.43,49.73,145.99,"Nodo 1 - Pies inventariados",5.31,2.91
"1076","9_1232_16","IFN2","9_1232",NA,NA,16,NA,143.72,12.38,7.45,120.46,20.65,38.91,60.19,0.46,2.29,4.02,4.94,43.3,37.05,6.25,0,0,0,0,0,0,30.73,36.73,17.61,0,4.81,13.23,19.94,55.59,"Nodo 3 - Pies inventariados",4.23,2.95,8.15,"9_1232_46","IFN3","9_1232",46,46,16,127.32,9.56,6.05,71.81,11.73,0.91,30.04,63.22,0.53,1.89,2.82,3.64,21.59,17.92,3.67,2.75,0,0,0,0,0,0,10.69,17.89,8.51,0,2.86,9.54,11.89,32.8,"Nodo 1 - Pies inventariados",1.41,1.55
"1077","9_1232_2","IFN2","9_1232",NA,NA,2,NA,127.32,15.86,9.44,197.52,14.46,49.82,59.53,0.47,2.85,5.05,6.17,87.49,76.95,10.54,0,0,0,0,0,0,62.21,77.85,36.56,0,7.66,17.36,32.69,94.28,"Nodo 3 - Pies inventariados",4.31,2.94,11.55,"9_1232_3","IFN3","9_1232",3,3,2,31.83,16.49,9.95,213.6,5.76,0.68,51.81,60.36,0.53,3.06,4.68,5.96,99.41,87.75,11.66,3.16,0,0,0,0,0,0,77.21,91.17,41.69,0,8.13,17.8,35.36,102.98,"Nodo 1 - Pies inventariados",4.94,3.45
"1078","9_1232_3","IFN2","9_1232",NA,NA,3,NA,127.32,16.65,7.45,217.83,6.38,52.32,44.75,0.5,3.16,3.73,4.69,74.79,66.99,7.8,0,0,0,0,0,0,57.6,67.52,31.83,0,10.84,25.39,36.05,104.11,"Nodo 3 - Pies inventariados",4.35,2.95,12.3,"9_1232_4","IFN3","9_1232",4,4,3,31.83,15.9,8.59,198.64,7.11,0.63,49.96,54.02,0.53,3.02,4.02,5.14,79.7,70.42,9.27,2.54,0,0,0,0,0,0,59.33,72.73,33.46,0,8.41,19.47,32.88,94.22,"Nodo 1 - Pies inventariados",3.6,4.09
