"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1059","42_1902_7","IFN2","42_1902",151.18,12.87,6.69,130.1,13.39,40.43,51.97,0.47,2.01,3.57,4.33,42.42,26.91,15.51,0,0,0,37.4,19.99,1.16,4.84,5.74,31.74,"Nodo 3 - Pies mayores",3.47,2.19,"42_1902_15","IFN3","42_1902",15,15,7,31.83,14.1,7.42,156.15,5.03,44.3,52.6,0.56,2.27,3.25,4.48,55.95,35.81,20.14,0,0,0,47.94,25.85,1.55,5.98,7.41,40.79,"Nodo 1 - Pies mayores",4.7,2.92
"1060","42_1902_8","IFN2","42_1902",48.66,20.16,6.52,319.15,3.92,63.33,32.33,0.49,3.18,3.31,4.08,98.27,64.31,33.96,0,0,0,87.09,50.82,4.77,13.71,20.19,89.48,"Nodo 3 - Pies mayores",3.91,1.52,"42_1902_24","IFN3","42_1902",24,24,8,14.15,22.51,7.5,397.98,0.69,70.72,33.32,0.57,3.64,3.21,4.47,139.48,92.3,47.17,0,0,79.28,126.11,70.01,6.74,17.71,27.51,121.96,"Nodo 1 - Pies mayores",6.26,2.5
"1061","42_1902_9","IFN2","42_1902",98.13,22.56,6.99,399.71,0,70.87,30.97,0.5,3.56,3.51,4.35,130.71,86.37,44.34,0,0,77.78,119.08,67.32,6.79,17.8,27.68,119.58,"Nodo 3 - Pies mayores",4.01,1.49,"42_1902_25","IFN3","42_1902",25,25,9,14.15,24.85,8,485.11,0,78.08,32.19,0.57,4,3.44,4.79,179.8,120.01,59.79,0,0,97.76,164.76,89.82,9.2,22.28,36.31,157.61,"Nodo 1 - Pies mayores",6.3,2.5
"1062","42_1927_1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1927_4","IFN3","42_1927",4,4,1,31.83,16.14,9.67,204.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",2.84,1.67
"1063","42_1927_2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1927_5","IFN3","42_1927",5,5,2,31.83,17.22,10.75,232.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",2.82,1.25
"1064","42_1927_3","IFN2","42_1927",53.14,21.62,8.71,367.14,5.26,67.92,40.29,0.51,3.4,4.26,5.49,149.34,98.9,50.44,0,0,76.58,135.96,70.51,5.94,16.12,24.57,117.14,"Nodo 3 - Pies mayores",4.62,2.21,"42_1927_8","IFN3","42_1927",8,8,3,14.15,23.71,10.25,441.56,0.9,74.49,43.23,0.57,3.78,4.42,6.35,209.16,139.96,69.2,0,0,155.83,195.05,94.77,7.94,19.97,31.82,154.51,"Nodo 1 - Pies mayores",6.71,3.75
"1065","42_1927_4","IFN2","42_1927",92.33,26.93,11.42,569.75,0,84.62,42.4,0.51,4.17,5.65,7.36,297.24,201.21,96.02,0,0,195.89,278.51,132.67,11.84,26.85,45.49,216.85,"Nodo 3 - Pies mayores",4.83,2.42,"42_1927_10","IFN3","42_1927",10,10,4,14.15,28.5,13.17,637.87,0,89.53,46.2,0.55,4.46,5.9,8.5,380.84,259.71,121.12,0,0,283.86,358.5,163.24,14.14,30.6,53.3,261.28,"Nodo 1 - Pies mayores",6.4,4.17
"1066","42_1927_5","IFN2","42_1927",53.02,19.05,11.13,284.88,7.21,59.83,58.43,0.49,2.94,5.69,7.31,148.51,98.03,50.48,0,0,63.41,136.9,62.73,3.99,12.01,17.21,95.95,"Nodo 3 - Pies mayores",4.45,3.13,"42_1927_16","IFN3","42_1927",16,16,5,31.83,18.96,11.75,282.26,2.48,59.56,61.98,0.55,2.99,5.23,7.49,155.22,102.56,52.66,0,0,63.54,145.8,64.24,3.93,11.89,16.99,97.05,"Nodo 1 - Pies mayores",4.36,3.75
"1067","42_1927_6","IFN2","42_1927",53.01,18.88,6.94,280.06,8.72,59.32,36.75,0.52,3,3.36,4.3,92.11,60.09,32.02,0,0,0,80.75,46.01,3.88,11.78,16.81,78.48,"Nodo 3 - Pies mayores",4.48,1.94,"42_1927_20","IFN3","42_1927",20,20,6,31.83,19.54,8.75,299.88,1.53,61.39,44.78,0.58,3.14,3.7,5.3,123.4,81.14,42.25,0,0,62.95,112.71,57.08,4.32,12.75,18.5,92.66,"Nodo 1 - Pies mayores",5.14,3.75
"1068","42_1928_1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1928_1","IFN3","42_1928",1,1,1,31.83,18.16,8.17,259.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",3.06,.
"1069","42_1928_10","IFN2","42_1928",82.89,28.84,10.84,653.09,0,90.59,37.6,0.47,4.43,5.72,7.12,322.34,219,103.34,0,0,211.22,300.09,148.44,14.68,31.45,55.09,249.66,"Nodo 3 - Pies mayores",4.39,1.84,"42_1928_22","IFN3","42_1928",22,0,10,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1070","42_1928_11","IFN2","42_1928",43.85,21.58,8.97,365.71,5.41,67.79,41.58,0.47,3.34,4.73,5.84,153.13,101.47,51.67,0,0,76.74,139.13,71.51,5.9,16.05,24.43,117.9,"Nodo 3 - Pies mayores",4.13,1.97,"42_1928_23","IFN3","42_1928",23,19,11,14.15,23.94,10.33,450,0,75.2,43.17,0.54,3.78,4.75,6.46,214.71,143.79,70.91,0,0,159.24,199.74,97.18,8.18,20.42,32.68,158.45,"Nodo 1 - Pies mayores",6.49,3.33
"1071","42_1928_12",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1928_24","IFN3","42_1928",24,20,12,31.83,15.87,9.42,197.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",3.27,0.42
"1072","42_1928_13",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1928_25","IFN3","42_1928",25,21,13,31.83,19.13,9,287.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",3.48,0
"1073","42_1928_2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1928_2","IFN3","42_1928",2,2,2,31.83,16.81,8.17,221.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",3.16,.
"1074","42_1928_3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1928_4","IFN3","42_1928",4,4,3,31.83,15.98,7.75,200.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",2.43,1.25
"1075","42_1928_4","IFN2","42_1928",43.79,18.17,8.03,259.24,8.27,57.08,44.18,0.47,2.83,4.24,5.2,98.56,64.35,34.22,0,0,0,87.92,46.4,3.44,10.77,15.08,75.69,"Nodo 3 - Pies mayores",3.97,2.03,"42_1928_6","IFN3","42_1928",6,6,4,31.83,20.09,8.92,316.9,1.8,63.11,44.39,0.55,3.2,4.05,5.49,132.56,87.38,45.18,0,0,66.78,120.86,61.23,4.71,13.59,19.99,99.52,"Nodo 1 - Pies mayores",5.89,2.92
"1076","42_1928_5","IFN2","42_1928",43.81,19.07,7.93,285.65,7.02,59.91,41.57,0.48,2.98,4.15,5.11,106.94,70.04,36.91,0,0,0,95.94,51.02,4,12.05,17.28,84.36,"Nodo 3 - Pies mayores",4.02,1.93,"42_1928_7","IFN3","42_1928",7,7,5,31.83,21.61,9.33,366.7,0.64,67.88,43.19,0.55,3.43,4.24,5.76,159.57,105.84,53.73,0,0,77.66,148.17,73.49,5.93,16.1,24.53,120.05,"Nodo 1 - Pies mayores",6.56,3.33
"1077","42_1928_6","IFN2","42_1928",43.72,16.46,5.48,212.67,9.4,51.7,33.28,0.49,2.61,2.8,3.43,56.06,36.02,20.05,0,0,0,48.31,29.71,2.52,8.56,11.43,52.22,"Nodo 3 - Pies mayores",3.91,1.48,"42_1928_15","IFN3","42_1928",15,0,6,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1078","42_1928_7","IFN2","42_1928",173.6,13.01,5.91,132.86,14.21,40.86,45.4,0.47,2.05,3.11,3.78,38.33,24.26,14.07,0,0,0,32.46,18.93,1.2,4.96,5.91,31,"Nodo 3 - Pies mayores",3.66,1.91,"42_1928_16","IFN3","42_1928",16,0,7,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1079","42_1928_8","IFN2","42_1928",174.44,14.69,5.67,169.44,11.26,46.14,38.62,0.48,2.32,2.93,3.58,46.6,29.72,16.88,0,0,0,39.9,23.88,1.76,6.58,8.31,40.53,"Nodo 3 - Pies mayores",3.79,1.67,"42_1928_19","IFN3","42_1928",19,17,8,31.83,15.91,7.75,198.86,2.81,49.99,48.71,0.55,2.55,3.48,4.7,73.75,47.66,26.09,0,0,0,66.48,34.3,2.27,7.92,10.4,54.88,"Nodo 1 - Pies mayores",5.01,3.75
"1080","42_1928_9","IFN2","42_1928",43.72,16.4,5.48,211.14,10.33,51.51,33.39,0.49,2.6,2.81,3.44,55.66,35.75,19.91,0,0,0,47.96,29.48,2.49,8.49,11.31,51.77,"Nodo 3 - Pies mayores",3.9,1.48,"42_1928_20","IFN3","42_1928",20,0,9,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1081","42_1980_1","IFN2","42_1980",40.54,23.09,9.77,418.82,6.98,72.55,42.29,0.45,3.53,5.37,6.53,189.59,126.48,63.11,0,0,89.21,174.9,86.98,7.3,18.79,29.55,142.62,"Nodo 3 - Pies mayores",3.84,1.77,"42_1980_2","IFN3","42_1980",2,2,1,14.15,27.16,12.17,579.56,0.87,85.34,44.79,0.47,4.15,6.4,8.07,321.43,218.05,103.38,0,0,202.95,304.11,140.47,12.17,27.38,46.59,226.62,"Nodo 1 - Pies mayores",7.91,4.17
"1082","42_1980_10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_19","IFN3","42_1980",19,17,10,127.32,9.82,7.92,75.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.17,0.42
"1083","42_1980_11",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_20","IFN3","42_1980",20,18,11,127.32,9.57,9.17,71.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.27,1.67
"1084","42_1980_12",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_21","IFN3","42_1980",21,19,12,127.32,11.66,9.67,106.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.56,1.67
"1085","42_1980_13",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_22","IFN3","42_1980",22,20,13,127.32,12.39,9.75,120.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.69,1.25
"1086","42_1980_14",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_23","IFN3","42_1980",23,21,14,127.32,10.94,9.17,94.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.69,1.67
"1087","42_1980_15","IFN2","42_1980",38.66,18.5,8.24,268.76,16.37,58.12,44.56,0.44,2.84,4.63,5.56,104.74,68.51,36.23,0,0,0,93.03,49,3.64,11.23,15.87,79.73,"Nodo 3 - Pies mayores",3.6,1.74,"42_1980_24","IFN3","42_1980",24,0,15,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1088","42_1980_16","IFN2","42_1980",38.77,21.93,9.22,377.78,10.37,68.9,42.05,0.45,3.36,5.11,6.19,162.29,107.73,54.56,0,0,79.86,150.46,75.28,6.21,16.67,25.57,123.73,"Nodo 3 - Pies mayores",3.78,1.72,"42_1980_26","IFN3","42_1980",26,23,16,14.15,26.48,12.08,550.86,2.48,83.2,45.63,0.47,4.04,6.4,8.04,304.02,205.84,98.19,0,0,195.78,282.66,132.57,11.23,25.82,43.39,213.01,"Nodo 1 - Pies mayores",8.33,4.58
"1089","42_1980_17","IFN2","42_1980",38.59,17.27,8.36,234.23,18.38,54.25,48.41,0.43,2.64,4.75,5.68,93.01,60.56,32.45,0,0,0,82.14,42.74,2.93,9.57,13.08,68.33,"Nodo 3 - Pies mayores",3.52,1.86,"42_1980_31","IFN3","42_1980",31,28,17,31.83,20.67,11.5,335.72,6.84,64.95,55.62,0.46,3.15,6.17,7.7,179.67,119.39,60.28,0,0,74.89,167.59,76.16,5.16,14.54,21.67,117.53,"Nodo 1 - Pies mayores",6.92,5
"1090","42_1980_2","IFN2","42_1980",38.68,18.82,8.22,278.31,15.29,59.14,43.67,0.44,2.89,4.6,5.52,108.04,70.75,37.29,0,0,0,95.8,50.76,3.84,11.69,16.66,82.96,"Nodo 3 - Pies mayores",3.62,1.72,"42_1980_3","IFN3","42_1980",3,3,2,31.83,21.2,11.5,352.99,5.71,66.6,54.24,0.47,3.24,6.13,7.67,188.58,125.53,63.05,0,0,78.6,175.9,80.31,5.58,15.41,23.25,124.55,"Nodo 1 - Pies mayores",6,5
"1091","42_1980_3","IFN2","42_1980",38.7,19.31,8.83,292.8,13.04,60.66,45.72,0.44,2.96,4.93,5.94,121.62,79.92,41.7,0,0,61.74,110.95,55.96,4.16,12.4,17.89,90.42,"Nodo 3 - Pies mayores",3.66,1.83,"42_1980_4","IFN3","42_1980",4,4,3,31.83,21.41,12,359.91,4.57,67.25,56.06,0.47,3.26,6.41,8.03,200.3,133.56,66.74,0,0,136.37,187.26,84.16,5.76,15.76,23.89,129.56,"Nodo 1 - Pies mayores",5.76,5
"1092","42_1980_4","IFN2","42_1980",40.54,23.05,8.54,417.2,8.68,72.41,37.04,0.45,3.56,4.65,5.64,165.63,110.13,55.5,0,0,85.97,151.94,79.71,7.26,18.7,29.39,135.07,"Nodo 3 - Pies mayores",3.85,1.54,"42_1980_6","IFN3","42_1980",6,6,4,14.15,25.28,11.58,501.93,3.26,79.42,45.82,0.47,3.87,6.11,7.68,266.7,179.79,86.91,0,0,181.29,250.24,117.05,9.71,23.18,38.09,188.02,"Nodo 1 - Pies mayores",6.08,4.58
"1093","42_1980_5","IFN2","42_1980",40.55,24.01,8.5,452.67,5.15,75.42,35.4,0.46,3.72,4.55,5.55,178.43,118.97,59.46,0,0,93.08,163.15,86.66,8.25,20.56,32.95,148.43,"Nodo 3 - Pies mayores",3.91,1.5,"42_1980_7","IFN3","42_1980",7,7,5,14.15,26.76,11.17,562.44,1.69,84.07,41.73,0.48,4.11,5.81,7.32,287.19,194.22,92.97,0,0,193.43,269.43,129.07,11.61,26.45,44.68,211.8,"Nodo 1 - Pies mayores",6.66,4.17
"1094","42_1980_6","IFN2","42_1980",38.69,19.2,8.19,289.59,14.17,60.33,42.68,0.44,2.96,4.56,5.48,111.91,73.39,38.53,0,0,59.9,99.75,52.83,4.09,12.24,17.62,86.78,"Nodo 3 - Pies mayores",3.65,1.69,"42_1980_9","IFN3","42_1980",9,0,6,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1095","42_1980_7","IFN2","42_1980",38.63,17.91,8.3,251.94,17.41,56.27,46.32,0.43,2.75,4.69,5.62,99.03,64.64,34.39,0,0,0,87.68,45.94,3.29,10.42,14.49,74.14,"Nodo 3 - Pies mayores",3.56,1.8,"42_1980_10","IFN3","42_1980",10,0,7,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1096","42_1980_8","IFN2","42_1980",38.72,19.89,8.78,310.85,11.83,62.5,44.13,0.45,3.05,4.87,5.88,128.17,84.39,43.78,0,0,65.22,116.47,59.42,4.57,13.29,19.45,96.74,"Nodo 3 - Pies mayores",3.69,1.78,"42_1980_13","IFN3","42_1980",13,11,8,14.15,23.09,11.17,418.78,3.97,72.54,48.36,0.47,3.54,5.88,7.38,216.08,144.61,71.47,0,0,153.34,199.7,94.48,7.3,18.78,29.55,150.12,"Nodo 1 - Pies mayores",6.89,4.17
"1097","42_1980_9","IFN2","42_1980",34.32,43.69,12.77,1499.35,0,137.26,29.22,0.45,6.58,7.08,8.7,842.85,592.04,250.81,0,550.73,117.22,799.69,395.47,54.13,82.48,176.64,708.71,"Nodo 3 - Pies mayores",4.39,1.27,"42_1980_18","IFN3","42_1980",18,16,9,5.09,46.61,13.17,1706.2,0,146.43,28.25,0.47,7.07,6.99,8.83,983.76,694.7,289.07,0,806.46,113.72,926.07,462.06,66.31,95.82,211.73,835.91,"Nodo 1 - Pies mayores",7.31,1.67
"1098","44_1589_1","IFN2","44_1589",59.11,25.71,8.9,519.26,0,80.78,34.6,0.61,4.19,3.43,5.33,213.01,142.87,70.13,0,0,104.36,193.91,103.08,10.24,24.11,39.94,177.36,"Nodo 3 - Pies mayores",4.66,2.4,"44_1589_5","IFN3","44_1589",5,5,1,14.15,26.82,7.95,564.97,0,84.26,29.66,0.73,4.54,2.17,4.64,207.12,138.97,68.14,0,0,108.38,190.2,105.16,11.69,26.59,44.96,188.39,"Nodo 1 - Pies mayores",5.77,1.45
"1099","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_10","IFN3","44_1615",10,7,0,31.83,13.4,6.8,141.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1100","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_11","IFN3","44_1615",11,8,0,31.83,15.25,7.9,182.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1101","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_15","IFN3","44_1615",15,12,0,14.15,24.8,7.1,483.05,5.68,77.91,28.63,0.47,3.87,3.78,4.58,159.37,106.06,53.31,0,0,93.98,144.44,83.06,9.14,22.17,36.09,150.46,"Nodo 1 - Pies mayores",.,.
"1102","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_16","IFN3","44_1615",16,13,0,31.83,12.9,7.8,130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1103","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_18","IFN3","44_1615",18,15,0,14.15,25.75,8.8,520.77,4.94,80.9,34.17,0.46,3.97,4.78,5.8,211.31,141.72,69.59,0,0,104.59,192.33,102.69,10.28,24.19,40.11,177.27,"Nodo 1 - Pies mayores",.,.
"1104","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_22","IFN3","44_1615",22,18,0,31.83,16.75,8.2,220.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1105","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_23","IFN3","44_1615",23,19,0,14.15,22.8,8.2,408.28,6.36,71.63,35.96,0.46,3.53,4.45,5.39,155.97,103.53,52.44,0,0,83.28,142.77,76,7.02,18.24,28.51,129.77,"Nodo 1 - Pies mayores",.,.
"1106","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_30","IFN3","44_1615",30,25,0,31.83,16.75,8.3,220.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1107","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_17","IFN3","44_1615",17,14,0,31.83,14.9,8.1,174.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1108","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_21","IFN3","44_1615",21,17,0,31.83,13.55,7.2,144.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1109","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_26","IFN3","44_1615",26,21,0,31.83,12.5,7.8,122.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1110","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_6","IFN3","44_1615",6,4,0,31.83,12.9,7.6,130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1111","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_8","IFN3","44_1615",8,5,0,127.32,12.45,6.4,121.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1112","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_9","IFN3","44_1615",9,6,0,31.83,14.7,7.4,169.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1113","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_24","IFN3","44_1615",24,20,0,31.83,14.2,8.3,158.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1114","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_28","IFN3","44_1615",28,23,0,31.83,15.2,7.4,181.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1115","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_13","IFN3","44_1615",13,10,0,31.83,14.9,7.9,174.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1116","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_1","IFN3","44_1615",1,1,0,14.15,22.55,7.6,399.38,6.94,70.84,33.7,0.46,3.5,4.1,4.96,141.77,93.86,47.91,0,0,79.75,127.74,70.84,6.78,17.78,27.64,123.04,"Nodo 1 - Pies mayores",.,.
"1117","44_1615_1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_2","IFN3","44_1615",2,0,1,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1118","44_1615_10","IFN2","44_1615",176.64,13.25,6.99,137.82,13.83,41.62,52.78,0.47,2.07,3.72,4.54,46.83,29.8,17.03,0,0,0,40.99,21.84,1.27,5.17,6.22,34.51,"Nodo 3 - Pies mayores",2.95,1.99,"44_1615_25","IFN3","44_1615",25,0,10,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1119","44_1615_11","IFN2","44_1615",24.24,34.79,9.14,950.48,2.38,109.29,26.28,0.48,5.4,4.75,5.9,391.86,268.71,123.15,0,193.84,117.58,363.6,198.65,26.46,48.61,93.23,366.94,"Nodo 3 - Pies mayores",3.69,1.14,"44_1615_27","IFN3","44_1615",27,22,11,14.15,34.3,9.4,924.01,1.46,107.76,27.41,0.46,5.28,5.07,6.18,391.83,268.59,123.23,0,189.65,119.7,362.93,196.15,25.31,47.04,89.61,358.11,"Nodo 1 - Pies mayores",3.2,1.4
"1120","44_1615_12","IFN2","44_1615",24.24,35.36,9.14,982.03,0,111.09,25.84,0.49,5.5,4.69,5.85,404.15,277.45,126.7,0,199.91,116.94,374.82,205.55,27.85,50.48,97.59,381.48,"Nodo 3 - Pies mayores",3.71,1.14,"44_1615_29","IFN3","44_1615",29,24,12,14.15,36.25,8.7,1032.06,0,113.88,24,0.47,5.62,4.61,5.64,404.21,277.66,126.55,0,207.26,113.81,373.79,210.19,30.11,53.48,104.64,398.41,"Nodo 1 - Pies mayores",4.6,0.699999999999999
