"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1032",1032,"9_1226_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1226_18","IFN3","9_1226",18,18,7,127.32,9.57,7.64,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.17,2.64
"1033",1033,"9_1226_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1226_20","IFN3","9_1226",20,20,8,31.83,17.35,10.64,236.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.85,2.64
"1034",1034,"9_1226_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1226_21","IFN3","9_1226",21,21,9,31.83,12.95,11,131.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.35,3
"1035",1035,"9_1227_1","IFN2","9_1227",NA,NA,1,NA,138.07,14.52,8.58,165.65,19.53,45.62,59.09,0.46,2.64,4.64,5.67,67.32,58.66,8.66,0,0,0,0,0,0,53.45,58.47,27.87,0,6.56,15.97,27.42,77.82,"Nodo 3 - Pies inventariados",4.47,3.08,10.05,"9_1227_2","IFN3","9_1227",2,2,1,31.83,14.46,11.68,164.25,11.77,0.52,45.43,80.78,0.5,2.56,5.86,7.29,92.2,79.18,13.02,2.93,0,0,0,0,0,0,72.3,84.12,37.62,0,4.91,11.08,27.19,80.81,"Nodo 1 - Pies inventariados",4.41,6.18
"1036",1036,"9_1227_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1227_20","IFN3","9_1227",20,20,10,127.32,11.32,10.09,100.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.82,4.09
"1037",1037,"9_1227_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1227_22","IFN3","9_1227",22,22,11,127.32,8.73,7.64,59.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",0.280000000000001,1.64
"1038",1038,"9_1227_12","IFN2","9_1227",NA,NA,12,NA,35.99,17.88,9.09,250.97,7.2,56.16,50.82,0.49,3.28,4.64,5.76,104.85,94.1,10.75,0,0,0,0,0,0,69.98,94.92,44.71,0,11.02,23.61,41.54,120.87,"Nodo 3 - Pies inventariados",4.58,3.09,13.3,"9_1227_27","IFN3","9_1227",27,27,12,31.83,17.16,9.55,231.15,7.68,0.74,53.9,55.64,0.52,3.18,4.61,5.81,102.33,91.06,11.28,3.26,0,0,0,0,0,0,69.66,94.18,43.26,0,9.41,20.37,38.26,111.31,"Nodo 1 - Pies inventariados",3.86,3.55
"1039",1039,"9_1227_13","IFN2","9_1227",NA,NA,13,NA,35.99,17.93,9.09,252.47,6.29,56.33,50.69,0.49,3.29,4.62,5.74,105.45,94.68,10.77,0,0,0,0,0,0,69.69,95.48,44.99,0,11.1,23.76,41.79,121.63,"Nodo 3 - Pies inventariados",4.58,3.09,13.35,"9_1227_37","IFN3","9_1227",37,37,13,31.83,19.09,11.18,286.2,5.08,0.91,59.97,58.58,0.52,3.45,5.39,6.79,147.05,132.07,14.98,4.68,0,0,0,0,60.9,0,73.08,135.71,62.75,0,10.94,21.47,47.37,142.53,"Nodo 1 - Pies inventariados",5.74,5.18
"1040",1040,"9_1227_14","IFN2","9_1227",NA,NA,14,NA,36,18.34,9.09,264.16,5.34,57.62,49.55,0.49,3.37,4.6,5.72,109.95,99.06,10.89,0,0,0,0,0,0,68.3,99.55,47.07,0,11.81,24.97,43.72,127.57,"Nodo 3 - Pies inventariados",4.59,3.09,13.75,"9_1227_39","IFN3","9_1227",39,39,14,31.83,18.35,9.91,264.6,6.84,0.84,57.66,53.99,0.52,3.38,4.77,6.02,120.55,108.2,12.35,3.84,0,0,0,0,0,0,71.4,110.2,51.41,0,10.95,22.64,43.8,128.8,"Nodo 1 - Pies inventariados",4.6,3.91
"1041",1041,"9_1227_15","IFN2","9_1227",NA,NA,15,NA,143.78,15.61,8.58,191.43,14.44,49.05,54.98,0.47,2.86,4.53,5.58,76.96,67.81,9.15,0,0,0,0,0,0,57.97,70.18,32.22,0,8,18.71,31.69,90.62,"Nodo 3 - Pies inventariados",4.51,3.08,11.1,"9_1227_38","IFN3","9_1227",38,38,15,31.83,15.1,9.14,179.1,11.2,0.57,47.44,60.5,0.51,2.8,4.48,5.63,77.25,67.53,9.72,2.46,0,0,0,0,0,0,57.74,69.63,32.08,0,6.9,16.19,29.64,84.82,"Nodo 1 - Pies inventariados",4,3.64
"1042",1042,"9_1227_16","IFN2","9_1227",NA,NA,16,NA,35.98,17.4,10.08,237.88,9.84,54.67,57.93,0.48,3.12,5.27,6.48,111.27,98.98,12.29,0,0,0,0,0,0,82.91,102.04,47.03,0,9.32,19.74,39.37,115.46,"Nodo 3 - Pies inventariados",4.55,3.08,12.85,"9_1227_41","IFN3","9_1227",41,41,16,31.83,17.03,9.82,227.75,9.15,0.72,53.5,57.66,0.51,3.13,4.79,6.02,103.96,92.28,11.68,3.31,0,0,0,0,0,0,79.33,95.24,43.85,0,8.99,19.4,37.7,109.94,"Nodo 1 - Pies inventariados",4.18,2.82
"1043",1043,"9_1227_17","IFN2","9_1227",NA,NA,17,NA,35.98,17.1,8.58,229.79,10.69,53.74,50.17,0.48,3.15,4.44,5.5,91.06,81.38,9.68,0,0,0,0,0,0,65.47,83.03,38.66,0,10.27,22.88,38.03,109.86,"Nodo 3 - Pies inventariados",4.55,3.08,12.55,"9_1227_42","IFN3","9_1227",42,42,17,31.83,18.47,11.68,267.9,5.99,0.85,58.02,63.25,0.51,3.3,5.68,7.13,144.82,129.15,15.67,4.61,0,0,0,0,58.21,0,88.21,132.14,61.36,0,9.61,18.98,44.34,134.3,"Nodo 1 - Pies inventariados",5.92,6.18
"1044",1044,"9_1227_18","IFN2","9_1227",NA,NA,18,NA,35.98,17.46,9.58,239.42,8.97,54.85,54.89,0.48,3.16,4.97,6.13,106.15,94.69,11.46,0,0,0,0,0,0,71.43,97.99,44.99,0,9.84,21.08,39.63,115.54,"Nodo 3 - Pies inventariados",4.56,3.08,12.9,"9_1227_43","IFN3","9_1227",43,43,18,31.83,16.77,9.95,220.91,9.87,0.7,52.69,59.36,0.51,3.07,4.88,6.12,102.54,90.75,11.79,3.26,0,0,0,0,0,0,78.79,94.04,43.12,0,8.52,18.47,36.56,106.67,"Nodo 1 - Pies inventariados",3.87,3.45
"1045",1045,"9_1227_2","IFN2","9_1227",NA,NA,2,NA,36.03,20.29,9.59,323.18,0,63.73,47.28,0.51,3.73,4.74,5.93,140.12,127.91,12.21,0,0,0,0,64.85,0,51.7,129.41,60.77,0,14.84,29.29,53.49,158.39,"Nodo 3 - Pies inventariados",4.64,3.09,15.65,"9_1227_4","IFN3","9_1227",4,4,2,31.83,20.48,10.32,329.49,1.13,1.05,64.35,50.38,0.53,3.78,4.83,6.14,153.97,140.3,13.67,4.9,0,0,0,0,67.68,0,65.1,139.57,66.66,0,14.27,27.5,54.54,162.96,"Nodo 1 - Pies inventariados",4.83,3.82
"1046",1046,"9_1227_3","IFN2","9_1227",NA,NA,3,NA,36.01,19.05,9.59,285.17,3.34,59.86,50.32,0.5,3.48,4.82,6,124.81,112.84,11.97,0,0,0,0,57.76,0,67.74,115.25,53.61,0,12.5,25.53,47.2,138.85,"Nodo 3 - Pies inventariados",4.6,3.09,14.45,"9_1227_8","IFN3","9_1227",8,8,3,31.83,19.23,7.86,290.43,4.15,0.92,60.41,40.89,0.54,3.7,3.65,4.68,103.17,94.25,8.92,3.28,0,0,0,0,0,0,49.75,92.21,44.78,0,15.32,32.74,48.07,140.91,"Nodo 1 - Pies inventariados",4.78,1.36
"1047",1047,"9_1227_4","IFN2","9_1227",NA,NA,4,NA,138.1,14.68,9.09,169.24,17.19,46.12,61.89,0.46,2.65,4.89,5.97,72.89,63.46,9.43,0,0,0,0,0,0,55.96,65.99,30.15,0,6.42,15.31,28.01,79.89,"Nodo 3 - Pies inventariados",4.48,3.09,10.2,"9_1227_10","IFN3","9_1227",10,10,4,31.83,12.98,7.82,132.33,12.29,0.42,40.78,60.23,0.51,2.46,3.81,4.81,49.64,42.69,6.95,1.58,0,0,0,0,0,0,42.78,44.21,20.29,0,5.24,13.89,21.9,61.32,"Nodo 1 - Pies inventariados",2.78,1.82
"1048",1048,"9_1227_5","IFN2","9_1227",NA,NA,5,NA,35.99,17.57,8.58,242.48,8.1,55.2,48.86,0.49,3.25,4.38,5.45,95.73,85.91,9.83,0,0,0,0,0,0,68.12,87.31,40.82,0,11.06,24.27,40.14,116.28,"Nodo 3 - Pies inventariados",4.57,3.08,13,"9_1227_11","IFN3","9_1227",11,11,5,31.83,17.07,7.77,228.96,8.42,0.73,53.64,45.52,0.52,3.26,3.7,4.7,81.84,73.44,8.4,2.61,0,0,0,0,0,0,61.76,73.1,34.89,0,11.18,25.55,37.9,109.51,"Nodo 1 - Pies inventariados",4.07,2.27
"1049",1049,"9_1227_6","IFN2","9_1227",NA,NA,6,NA,143.84,16.08,9.09,203,11.52,50.51,56.52,0.48,2.93,4.75,5.85,86.23,76.13,10.1,0,0,0,0,0,0,62.36,78.07,36.17,0,8.23,18.69,33.6,96.69,"Nodo 3 - Pies inventariados",4.53,3.09,11.55,"9_1227_13","IFN3","9_1227",13,13,6,31.83,15.79,11.09,195.84,10.58,0.62,49.61,70.24,0.5,2.83,5.51,6.87,102.73,89.64,13.09,3.27,0,0,0,0,0,0,77.99,95.2,42.59,0,6.55,14.28,32.42,95.84,"Nodo 1 - Pies inventariados",4.24,5.09
"1050",1050,"9_1227_7","IFN2","9_1227",NA,NA,7,NA,36.01,19.26,10.09,291.28,2.29,60.5,52.4,0.5,3.49,5.07,6.31,134.24,121.29,12.95,0,0,0,0,59.88,0,69.25,123.18,57.63,0,12.29,24.64,48.21,142.78,"Nodo 3 - Pies inventariados",4.61,3.09,14.65,"9_1227_14","IFN3","9_1227",14,14,7,31.83,20.46,11.18,328.7,2.18,1.05,64.27,54.66,0.53,3.71,5.3,6.71,167.09,151.68,15.41,5.32,0,0,0,0,69.2,0,68.61,154.21,72.07,0,13.23,25,54.41,164.7,"Nodo 1 - Pies inventariados",5.81,4.18
"1051",1051,"9_1227_8","IFN2","9_1227",NA,NA,8,NA,36,18.59,10.59,271.35,4.36,58.39,56.97,0.49,3.33,5.41,6.69,132.25,118.58,13.67,0,0,0,0,57.09,0,72.39,122.99,56.34,0,10.68,21.56,44.91,133.5,"Nodo 3 - Pies inventariados",4.59,3.09,14,"9_1227_15","IFN3","9_1227",15,15,8,31.83,19.23,11.14,290.54,3.23,0.92,60.42,57.9,0.52,3.49,5.31,6.71,148.47,133.53,14.95,4.73,0,0,0,0,61.7,0,72.66,136.64,63.44,0,11.21,21.93,48.09,144.68,"Nodo 1 - Pies inventariados",5.23,3.64
"1052",1052,"9_1227_9","IFN2","9_1227",NA,NA,9,NA,36.02,19.91,12.09,311.41,1.16,62.56,60.72,0.49,3.49,6.15,7.59,172.49,155.38,17.11,0,0,0,0,67.4,0,73.06,160.19,73.83,0,11.45,21.53,51.54,158.35,"Nodo 3 - Pies inventariados",4.61,3.09,15.3,"9_1227_18","IFN3","9_1227",18,18,9,31.83,21.3,11.82,356.31,0,1.13,66.91,55.49,0.53,3.84,5.56,7.05,190.72,173.78,16.95,6.07,0,0,0,0,75.85,0,68.29,177.85,82.57,0,14.06,25.63,58.98,181.23,"Nodo 1 - Pies inventariados",6,2.82
"1053",1053,"9_1231_1","IFN2","9_1231",NA,NA,1,NA,35.22,20.13,11.21,318.24,2.55,63.24,55.67,0.48,3.54,5.88,7.23,162.53,147.16,15.37,0,0,0,0,67.33,0,69.71,150.23,69.92,0,12.63,24.07,52.67,159.3,"Nodo 3 - Pies inventariados",4.48,3.21,15.65,"9_1231_1","IFN3","9_1231",1,1,1,31.83,20.4,10.27,326.77,3.86,1.04,64.08,50.36,0.47,3.63,5.45,6.7,152.09,138.53,13.56,4.84,0,0,0,0,67.06,0,65.85,138.73,65.82,0,14.16,27.39,54.09,161.46,"Nodo 1 - Pies inventariados",4.75,2.27
"1054",1054,"9_1231_10","IFN2","9_1231",NA,NA,10,NA,140.59,16.65,9.19,217.76,15.99,52.31,55.19,0.45,2.98,5.06,6.16,93.08,82.58,10.5,0,0,0,0,0,0,65.42,83.53,39.24,0,8.97,19.93,36.04,104.19,"Nodo 3 - Pies inventariados",4.4,3.19,12.25,"9_1231_15","IFN3","9_1231",15,15,10,31.83,16.04,11,202.05,12.15,0.64,50.39,68.58,0.44,2.77,6.12,7.41,104.82,91.72,13.1,3.34,0,0,0,0,0,0,79.64,96.57,43.58,0,6.89,14.92,33.44,98.83,"Nodo 1 - Pies inventariados",3.79,5
"1055",1055,"9_1231_11","IFN2","9_1231",NA,NA,11,NA,35.2,18.41,8.7,266.23,6.74,57.84,47.26,0.48,3.37,4.55,5.64,105.84,95.61,10.24,0,0,0,0,0,0,66.59,96.02,45.43,0,12.42,26.47,44.07,128.38,"Nodo 3 - Pies inventariados",4.46,3.2,13.95,"9_1231_16","IFN3","9_1231",16,16,11,31.83,18.64,10.68,272.96,6.79,0.87,58.57,57.3,0.46,3.27,5.77,7.06,134.19,120.32,13.86,4.27,0,0,0,0,57.57,0,72.85,124.47,57.17,0,10.69,21.48,45.18,134.52,"Nodo 1 - Pies inventariados",4.69,5.18
"1056",1056,"9_1231_12","IFN2","9_1231",NA,NA,12,NA,140.64,16.71,9.2,219.31,12.91,52.5,55.04,0.46,3,4.99,6.1,93.78,83.24,10.53,0,0,0,0,0,0,65.94,84.2,39.55,0,9.06,20.07,36.3,104.98,"Nodo 3 - Pies inventariados",4.41,3.2,12.3,"9_1231_18","IFN3","9_1231",18,18,12,31.83,16.96,10.36,225.89,10.01,0.72,53.28,61.11,0.45,2.98,5.67,6.91,109.17,96.61,12.56,3.48,0,0,0,0,0,0,81.76,99.24,45.9,0,8.47,18.07,37.39,109.83,"Nodo 1 - Pies inventariados",4.66,4.36
"1057",1057,"9_1231_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_22","IFN3","9_1231",22,22,13,31.83,13.63,9.91,145.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.68,2.91
"1058",1058,"9_1231_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_25","IFN3","9_1231",25,25,14,31.83,12.99,11.45,132.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.74,4.45
"1059",1059,"9_1231_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_26","IFN3","9_1231",26,26,15,127.32,11.51,10.55,104.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.96,3.55
"1060",1060,"9_1231_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_28","IFN3","9_1231",28,28,16,127.32,12.02,9.82,113.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.52,2.82
"1061",1061,"9_1231_17","IFN2","9_1231",NA,NA,17,NA,35.21,19.21,10.2,289.96,5.72,60.36,53.09,0.47,3.42,5.39,6.63,135.21,122.06,13.15,0,0,0,0,59.97,0,69.72,123.87,58,0,12.1,24.21,47.99,142.3,"Nodo 3 - Pies inventariados",4.46,3.2,14.75,"9_1231_30","IFN3","9_1231",30,30,17,31.83,19.71,11.91,305.18,4.9,0.97,61.93,60.42,0.46,3.39,6.45,7.85,166.64,149.99,16.66,5.3,0,0,0,0,65.81,0,73.37,154.67,71.26,0,11.29,21.42,50.51,154.49,"Nodo 1 - Pies inventariados",4.96,4.91
"1062",1062,"9_1231_18","IFN2","9_1231",NA,NA,18,NA,35.2,18.4,10.2,265.78,7.68,57.79,55.45,0.47,3.27,5.44,6.67,124.77,111.88,12.89,0,0,0,0,0,0,72.16,114.3,53.16,0,10.74,22,43.99,129.89,"Nodo 3 - Pies inventariados",4.45,3.2,13.95,"9_1231_31","IFN3","9_1231",31,31,18,31.83,19.21,11.27,289.98,5.87,0.92,60.37,58.67,0.46,3.34,6.1,7.44,150.1,134.9,15.2,4.78,0,0,0,0,61.76,0,72.72,137.93,64.1,0,11.06,21.58,48,144.73,"Nodo 1 - Pies inventariados",5.26,4.27
"1063",1063,"9_1231_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_32","IFN3","9_1231",32,32,19,127.32,9.1,9.45,65.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1,3.45
"1064",1064,"9_1231_2","IFN2","9_1231",NA,NA,2,NA,35.19,18.19,10.2,259.87,8.62,57.15,56.07,0.46,3.23,5.47,6.69,122.19,109.38,12.81,0,0,0,0,0,0,73.23,111.93,51.97,0,10.41,21.47,43.01,126.86,"Nodo 3 - Pies inventariados",4.44,3.2,13.75,"9_1231_2","IFN3","9_1231",2,2,2,31.83,18.07,11.36,256.35,7.66,0.82,56.76,62.9,0.45,3.12,6.21,7.55,135.09,120.22,14.87,4.3,0,0,0,0,0,0,89.01,123.57,57.12,0,9.27,18.67,42.43,127.5,"Nodo 1 - Pies inventariados",4.32,4.36
"1065",1065,"9_1231_20","IFN2","9_1231",NA,NA,20,NA,35.21,19.27,10.21,291.64,3.67,60.54,52.97,0.48,3.45,5.34,6.58,136.02,122.84,13.18,0,0,0,0,60.14,0,69.47,123.55,58.37,0,12.19,24.35,48.27,143.18,"Nodo 3 - Pies inventariados",4.47,3.21,14.8,"9_1231_33","IFN3","9_1231",33,33,20,31.83,20.46,12,328.72,2.81,1.05,64.27,58.66,0.46,3.52,6.44,7.86,179.9,162.79,17.11,5.73,0,0,0,0,70.8,0,71.15,167.93,77.35,0,12.42,23.05,54.41,167.22,"Nodo 1 - Pies inventariados",5.66,5
"1066",1066,"9_1231_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_34","IFN3","9_1231",34,34,21,127.32,10.73,10.5,90.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.98,4
"1067",1067,"9_1231_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_35","IFN3","9_1231",35,35,22,31.83,12.57,10.27,124.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.72,3.27
"1068",1068,"9_1231_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_37","IFN3","9_1231",37,37,23,31.83,14.82,9.64,172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",3.17,2.64
"1069",1069,"9_1231_24","IFN2","9_1231",NA,NA,24,NA,35.17,17.01,11.2,227.12,11.31,53.42,65.87,0.45,2.94,6.14,7.45,119.01,104.99,14.02,0,0,0,0,0,0,86.73,109.97,49.88,0,7.96,16.62,37.59,112.05,"Nodo 3 - Pies inventariados",4.41,3.2,12.6,"9_1231_38","IFN3","9_1231",38,38,24,31.83,16.97,10.91,226.13,9.29,0.72,53.31,64.29,0.45,2.95,5.98,7.27,115.3,101.8,13.5,3.67,0,0,0,0,0,0,84.91,106.6,48.37,0,8.1,17.05,37.43,110.95,"Nodo 1 - Pies inventariados",4.37,2.91
"1070",1070,"9_1231_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_44","IFN3","9_1231",44,44,25,127.32,8.56,8.68,57.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",0.81,3.18
"1071",1071,"9_1231_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_45","IFN3","9_1231",45,45,26,127.32,11.86,8.23,110.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.96,2.73
"1072",1072,"9_1231_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_47","IFN3","9_1231",47,47,27,127.32,8.98,7.32,63.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.13,1.82
"1073",1073,"9_1231_28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1231_49","IFN3","9_1231",49,49,28,127.32,9.59,8.41,72.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.44,2.91
"1074",1074,"9_1231_29","IFN2","9_1231",NA,NA,29,NA,35.21,19.26,11.2,291.36,4.7,60.51,58.17,0.47,3.37,5.95,7.28,149.81,134.72,15.09,0,0,0,0,62.05,0,72.62,138.46,64.01,0,11.19,21.84,48.23,145.27,"Nodo 3 - Pies inventariados",4.46,3.2,14.8,"9_1231_51","IFN3","9_1231",51,51,29,31.83,20.52,11.18,330.57,1.76,1.05,64.45,54.5,0.47,3.6,5.92,7.27,167.97,152.54,15.43,5.35,0,0,0,0,69.57,0,68.23,155.02,72.48,0,13.33,25.15,54.72,165.68,"Nodo 1 - Pies inventariados",5.72,3.18
"1075",1075,"9_1231_3","IFN2","9_1231",NA,NA,3,NA,35.19,18.13,10.7,258.25,9.53,56.97,58.99,0.46,3.18,5.79,7.06,127.69,114.01,13.69,0,0,0,0,0,0,85.29,118.57,54.17,0,9.89,20.18,42.75,126.98,"Nodo 3 - Pies inventariados",4.43,3.2,13.7,"9_1231_3","IFN3","9_1231",3,3,3,31.83,18.05,11.95,255.94,8.48,0.81,56.71,66.22,0.45,3.08,6.59,7.98,142.23,126.26,15.96,4.53,0,0,0,0,56.18,0,91.37,132.39,59.99,0,8.84,17.58,42.36,128.77,"Nodo 1 - Pies inventariados",4.35,4.45
