"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"3006",3006,"9_1602_61","IFN2","9_1602",NA,NA,61,NA,32.58,22.47,11.24,396.43,23.49,70.58,50.01,0.31,3.55,7.72,9.59,199.63,183.82,15.82,0,0,0,0,137.63,0,51.46,184.87,87.34,0,17.03,30.55,65.62,200.53,"Nodo 3 - Pies inventariados",4.12,1.24,18.35,"9_1602_78","IFN3","9_1602",78,77,61,31.83,22.12,12.91,384.2,10.67,1.22,69.48,58.37,0.36,3.51,8.27,9.97,224.22,204.67,19.55,7.14,0,0,0,0,141.46,0,68.77,210.43,97.25,0,14.4,25.15,63.59,200.39,"Nodo 1 - Pies inventariados",3.77,2.91
"3007",3007,"9_1602_62","IFN2","9_1602",NA,NA,62,NA,32.09,16.67,10.16,218.22,67.25,52.37,60.95,0.24,2.55,7.71,9.14,103.57,91.49,12.08,0,0,0,0,0,0,79.58,94.63,43.47,0,8.22,17.8,36.12,105.61,"Nodo 3 - Pies inventariados",3.92,1.16,12.75,"9_1602_79","IFN3","9_1602",79,78,62,31.83,15.02,12,177.09,48.73,0.56,47.17,79.92,0.28,2.29,8.63,9.98,101.65,87.7,13.95,3.24,0,0,0,0,0,0,76.37,92.31,41.67,0,5.32,11.67,29.31,87.97,"Nodo 1 - Pies inventariados",2.27,3
"3008",3008,"9_1602_63","IFN2","9_1602",NA,NA,63,NA,32.56,21.96,10.73,378.66,26.04,68.98,48.85,0.31,3.5,7.36,9.18,182.3,167.61,14.69,0,0,0,0,77.97,0,51.46,169.63,79.64,0,16.68,30.64,62.68,189.63,"Nodo 3 - Pies inventariados",4.11,1.23,17.85,"9_1602_82","IFN3","9_1602",82,81,63,31.83,22.05,13.05,382,14.34,1.22,69.28,59.15,0.35,3.47,8.49,10.16,225.5,205.65,19.85,7.18,0,0,0,0,141.3,0,68.71,210.89,97.71,0,14.15,24.69,63.23,199.78,"Nodo 1 - Pies inventariados",4.2,3.55
"3009",3009,"9_1602_64","IFN2","9_1602",NA,NA,64,NA,35.63,23.8,11.27,445.07,11.79,74.79,47.36,0.34,3.83,7.46,9.44,222.92,207.06,15.85,0,0,0,0,153.22,0,49.26,204.85,98.38,0,19.9,34.56,73.67,226.51,"Nodo 3 - Pies inventariados",4.15,1.27,19.65,"9_1602_83","IFN3","9_1602",83,82,64,14.15,24.29,13.18,463.22,1.61,0.66,76.3,54.28,0.38,3.88,8.18,9.97,272.36,251.99,20.37,3.85,0,0,0,0,169.48,192.24,51.97,253.73,119.73,0,18.26,30.15,76.67,244.82,"Nodo 1 - Pies inventariados",4.64,3.18
"3010",3010,"9_1602_65","IFN2","9_1602",NA,NA,65,NA,32.41,19.63,10.18,302.66,44.55,61.67,51.86,0.28,3.1,7.29,8.93,140.38,127.16,13.22,0,0,0,0,62.26,0,67.88,128.45,60.42,0,12.85,25.44,50.1,148.81,"Nodo 3 - Pies inventariados",4.03,1.18,15.6,"9_1602_84","IFN3","9_1602",84,83,65,31.83,18.95,13.55,282,31.65,0.9,59.53,71.48,0.31,2.87,9.38,10.96,177.24,157.64,19.6,5.64,0,0,0,0,63.71,0,93.15,164.43,74.9,0,9.03,16.93,46.68,147.54,"Nodo 1 - Pies inventariados",3.35,4.55
"3011",3011,"9_1602_66","IFN2","9_1602",NA,NA,66,NA,35.64,23.91,11.78,448.82,10.19,75.1,49.28,0.34,3.8,7.83,9.85,235.22,218.2,17.02,0,0,0,0,157.66,177.21,49.92,218.81,103.68,0,19.35,33.15,74.29,230.46,"Nodo 3 - Pies inventariados",4.16,1.28,19.75,"9_1602_85","IFN3","9_1602",85,84,66,14.15,23.94,12.41,450.15,2.26,0.64,75.21,51.83,0.38,3.89,7.66,9.38,249.03,230.52,18.51,3.52,0,0,0,0,161.33,182.1,51.43,234.14,109.53,0,18.54,31.33,74.51,233.9,"Nodo 1 - Pies inventariados",4.19,1.91
"3012",3012,"9_1602_67","IFN2","9_1602",NA,NA,67,NA,32.58,22.47,10.74,396.6,22.2,70.6,47.77,0.32,3.61,7.28,9.13,190.43,175.71,14.72,0,0,0,0,81.17,0,50.27,177.32,83.48,0,17.75,32.21,65.65,199.09,"Nodo 3 - Pies inventariados",4.12,1.24,18.35,"9_1602_86","IFN3","9_1602",86,85,67,14.15,22.53,12.32,398.7,7.6,0.56,70.78,54.67,0.37,3.63,7.76,9.43,220.93,202.68,18.26,3.13,0,0,0,0,143.53,0,65.23,205.74,96.3,0,15.8,27.65,65.99,205.74,"Nodo 1 - Pies inventariados",4.18,2.82
"3013",3013,"9_1602_68","IFN2","9_1602",NA,NA,68,NA,49.44,25.58,11.79,513.85,5.21,80.36,46.09,0.35,4.1,7.7,9.78,266.73,250.01,16.72,0,0,0,0,172.81,194.15,46.71,248.26,118.79,0,23.28,38.44,85.05,265.55,"Nodo 3 - Pies inventariados",4.18,1.29,21.4,"9_1602_87","IFN3","9_1602",87,86,68,14.15,26.61,12.77,556.03,0.82,0.79,83.59,48,0.38,4.3,7.87,9.63,311.91,293.08,18.82,4.41,0,0,0,0,184.37,209.08,46.39,293.62,139.25,0,24.13,38.22,92.03,293.64,"Nodo 1 - Pies inventariados",5.21,2.27
"3014",3014,"9_1602_7","IFN2","9_1602",NA,NA,7,NA,32.45,19.95,10.69,312.47,39.57,62.66,53.61,0.29,3.13,7.63,9.32,152.2,137.9,14.3,0,0,0,0,65.08,0,68.97,141.3,65.52,0,12.85,24.89,51.72,154.98,"Nodo 3 - Pies inventariados",4.05,1.19,15.9,"9_1602_10","IFN3","9_1602",10,9,7,31.83,20.15,12.23,318.91,23.05,1.02,63.31,60.68,0.33,3.18,8.14,9.69,178.4,160.92,17.48,5.68,0,0,0,0,69.22,0,72.65,165.25,76.46,0,11.71,21.81,52.79,162.77,"Nodo 1 - Pies inventariados",4.25,2.73
"3015",3015,"9_1602_8","IFN2","9_1602",NA,NA,8,NA,32.42,19.69,9.69,304.57,42.58,61.87,49.18,0.29,3.16,6.83,8.46,134.03,121.74,12.29,0,0,0,0,61.7,0,65.66,123.67,57.84,0,13.56,27.13,50.41,148.95,"Nodo 3 - Pies inventariados",4.04,1.19,15.65,"9_1602_11","IFN3","9_1602",11,10,8,31.83,20.16,11.23,319.22,22.03,1.02,63.34,55.69,0.34,3.26,7.36,8.85,163.33,147.91,15.43,5.2,0,0,0,0,67.42,0,70.19,151.17,70.28,0,12.66,24.09,52.84,159.87,"Nodo 1 - Pies inventariados",4.51,2.73
"3016",3016,"9_1602_9","IFN2","9_1602",NA,NA,9,NA,32.44,19.8,9.69,307.86,41.58,62.2,48.94,0.3,3.18,6.81,8.46,135.42,123.1,12.32,0,0,0,0,62.34,0,65.56,124.98,58.49,0,13.76,27.44,50.96,150.64,"Nodo 3 - Pies inventariados",4.05,1.19,15.75,"9_1602_14","IFN3","9_1602",14,13,9,31.83,19.66,9.95,303.54,27,0.97,61.76,50.64,0.34,3.24,6.53,7.91,137.49,124.7,12.79,4.38,0,0,0,0,62.05,0,66.97,126.09,59.25,0,13.17,26.19,50.24,148.85,"Nodo 1 - Pies inventariados",3.91,1.45
"3017",3017,"9_1608_1","IFN2","9_1608",NA,NA,1,NA,34.75,18.88,7.77,280,0,59.32,41.17,0.48,3.52,4.04,5.12,98.56,89.83,8.73,0,0,0,0,0,0,50.63,88.04,42.68,0,14.72,31.87,46.35,135.62,"Nodo 3 - Pies inventariados",4.33,0.77,14.55,"9_1608_2","IFN3","9_1608",2,2,1,31.83,21.34,10.91,357.53,0,1.14,67.03,51.13,0.53,3.9,5.1,6.48,175.97,160.96,15.01,5.6,0,0,0,0,74.32,0,64.51,162.7,76.48,0,15.18,28.21,59.18,179.05,"Nodo 1 - Pies inventariados",6.79,3.91
"3018",3018,"9_1608_10","IFN2","9_1608",NA,NA,10,NA,138.76,15.52,5.76,189.13,13.34,48.75,37.12,0.47,2.97,3.05,3.94,50.16,44.96,5.2,0,0,0,0,0,0,38,42.23,21.36,0,11.26,29.25,31.3,93.17,"Nodo 3 - Pies inventariados",4.27,0.76,11.25,"9_1608_26","IFN3","9_1608",26,26,10,31.83,16.2,9.36,206.1,9.45,0.66,50.89,57.8,0.51,3,4.57,5.74,90.22,79.64,10.58,2.87,0,0,0,0,0,0,63.8,80.56,37.84,0,8.18,18.36,34.11,98.5,"Nodo 1 - Pies inventariados",4.95,4.36
"3019",3019,"9_1608_11","IFN2","9_1608",NA,NA,11,NA,132.63,14.1,6.24,156.09,29.67,44.29,44.25,0.42,2.6,3.62,4.49,45.66,40.18,5.48,0,0,0,0,0,0,35.5,37.42,19.09,0,8.05,21.6,25.84,74.59,"Nodo 3 - Pies inventariados",4.2,0.74,9.9,"9_1608_27","IFN3","9_1608",27,27,11,31.83,13.4,9.95,140.97,14.51,0.45,42.09,74.3,0.5,2.43,5.02,6.24,67.74,57.91,9.83,2.16,0,0,0,0,0,0,60.15,59.48,27.52,0,4.6,11.27,23.33,66.72,"Nodo 1 - Pies inventariados",3.5,4.45
"3020",3020,"9_1608_12","IFN2","9_1608",NA,NA,12,NA,132.7,14.42,5.74,163.3,25.44,45.3,39.83,0.44,2.71,3.23,4.08,43.67,38.7,4.96,0,0,0,0,0,0,35.18,36.88,18.39,0,9.23,24.98,27.03,79.62,"Nodo 3 - Pies inventariados",4.22,0.74,10.2,"9_1608_28","IFN3","9_1608",28,28,12,31.83,15.07,9.55,178.34,11.93,0.57,47.34,63.35,0.5,2.77,4.73,5.91,80.55,70.25,10.3,2.56,0,0,0,0,0,0,58.98,71.53,33.38,0,6.6,15.32,29.52,84.81,"Nodo 1 - Pies inventariados",4.87,4.55
"3021",3021,"9_1608_13","IFN2","9_1608",NA,NA,13,NA,34.73,17.86,7.77,250.51,3.74,56.11,43.51,0.47,3.31,4.12,5.19,88.89,80.32,8.56,0,0,0,0,0,0,63.77,79.38,38.16,0,12.65,28.22,41.46,120.49,"Nodo 3 - Pies inventariados",4.31,0.77,13.55,"9_1608_35","IFN3","9_1608",35,35,13,31.83,19.94,12.45,312.23,4.25,0.99,62.64,62.47,0.51,3.52,6.04,7.59,178.35,160.48,17.87,5.68,0,0,0,0,68.19,0,73.85,165.54,76.25,0,11.19,20.86,51.68,159.98,"Nodo 1 - Pies inventariados",6.39,5.45
"3022",3022,"9_1608_14","IFN2","9_1608",NA,NA,14,NA,34.74,18.11,7.77,257.73,2.85,56.91,42.9,0.47,3.36,4.1,5.17,91.26,82.65,8.61,0,0,0,0,0,0,62.95,81.5,39.27,0,13.15,29.11,42.66,124.18,"Nodo 3 - Pies inventariados",4.31,0.77,13.8,"9_1608_37","IFN3","9_1608",37,37,14,31.83,20.3,12.45,323.69,2.22,1.03,63.78,61.35,0.52,3.6,5.97,7.53,184.38,166.37,18.01,5.87,0,0,0,0,70.49,0,73.14,171.14,79.05,0,11.76,21.71,53.58,166.09,"Nodo 1 - Pies inventariados",6.5,5.45
"3023",3023,"9_1608_15","IFN2","9_1608",NA,NA,15,NA,34.73,17.56,7.27,242.08,4.61,55.16,41.4,0.47,3.28,3.83,4.86,80.33,72.62,7.71,0,0,0,0,0,0,50.13,72.58,34.5,0,12.81,29.34,40.07,116.73,"Nodo 3 - Pies inventariados",4.31,0.77,13.25,"9_1608_36","IFN3","9_1608",36,36,15,31.83,18.81,10.68,277.81,6.21,0.88,59.09,56.8,0.52,3.42,5.17,6.5,136.39,122.46,13.92,4.34,0,0,0,0,58.51,0,72.74,126.51,58.19,0,10.95,21.9,45.98,137.02,"Nodo 1 - Pies inventariados",5.56,4.18
"3024",3024,"9_1608_16","IFN2","9_1608",NA,NA,16,NA,138.72,15.25,6.26,182.72,15.96,47.92,41.02,0.46,2.87,3.41,4.32,52.97,47.18,5.8,0,0,0,0,0,0,38.87,46.93,22.42,0,9.97,25.6,30.24,88.23,"Nodo 3 - Pies inventariados",4.25,0.76,11,"9_1608_38","IFN3","9_1608",38,38,16,31.83,14.42,10.68,163.31,13.02,0.52,45.3,74.08,0.5,2.59,5.37,6.68,83.52,71.99,11.53,2.66,0,0,0,0,0,0,68.22,75.22,34.2,0,5.28,12.21,27.03,78.73,"Nodo 1 - Pies inventariados",3.42,5.18
"3025",3025,"9_1608_17","IFN2","9_1608",NA,NA,17,NA,132.56,13.52,7.74,143.58,31.75,42.48,57.25,0.4,2.4,4.67,5.63,52.97,45.86,7.11,0,0,0,0,0,0,45.76,47.5,21.79,0,5.92,15.37,23.76,66.84,"Nodo 3 - Pies inventariados",4.17,0.74,9.35,"9_1608_39","IFN3","9_1608",39,39,17,31.83,13.67,10.36,146.7,14.05,0.47,42.94,75.83,0.5,2.47,5.23,6.5,73.3,62.74,10.56,2.33,0,0,0,0,0,0,63.41,66.63,29.81,0,4.69,11.24,24.28,70.02,"Nodo 1 - Pies inventariados",4.32,3.36
"3026",3026,"9_1608_18","IFN2","9_1608",NA,NA,18,NA,138.82,15.92,7.77,199.06,7.83,50.01,48.82,0.46,2.93,4.2,5.26,71.92,63.85,8.07,0,0,0,0,0,0,56.52,64.24,30.34,0,9.22,21.91,32.95,94.41,"Nodo 3 - Pies inventariados",4.27,0.77,11.65,"9_1608_42","IFN3","9_1608",42,42,18,31.83,16.63,11.64,217.09,8.75,0.69,52.23,69.99,0.51,2.96,5.76,7.19,118.79,104.25,14.54,3.78,0,0,0,0,0,0,85.6,108.11,49.53,0,7.23,15.13,35.93,107.82,"Nodo 1 - Pies inventariados",4.98,4.64
"3027",3027,"9_1608_19","IFN2","9_1608",NA,NA,19,NA,34.74,18.85,5.77,278.95,0.97,59.21,30.61,0.5,3.68,2.87,3.78,71.92,66.42,5.51,0,0,0,0,0,0,42.94,60.6,31.56,0,19.15,44.76,46.17,141.64,"Nodo 3 - Pies inventariados",4.35,0.77,14.5,"9_1608_48","IFN3","9_1608",48,48,19,31.83,20.77,10.27,338.8,1.14,1.08,65.25,49.46,0.53,3.84,4.81,6.12,157.25,143.63,13.62,5.01,0,0,0,0,69.33,0,63.9,143.44,68.24,0,14.88,28.5,56.08,167.7,"Nodo 1 - Pies inventariados",6.27,5.27
"3028",3028,"9_1608_2","IFN2","9_1608",NA,NA,2,NA,138.8,15.88,6.26,197.93,10.59,49.87,39.46,0.47,3.01,3.32,4.25,57.11,51.17,5.94,0,0,0,0,0,0,41.21,50.64,24.31,0,11.11,27.91,32.76,96.1,"Nodo 3 - Pies inventariados",4.28,0.76,11.6,"9_1608_3","IFN3","9_1608",3,3,2,31.83,15.65,11.5,192.38,10.74,0.61,49.17,73.48,0.5,2.78,5.75,7.16,104.95,91.3,13.65,3.34,0,0,0,0,0,0,78.67,95.78,43.38,0,6.19,13.43,31.84,94.84,"Nodo 1 - Pies inventariados",4.05,6
"3029",3029,"9_1608_20","IFN2","9_1608",NA,NA,20,NA,132.72,14.56,7.75,166.56,23.23,45.75,53.2,0.42,2.62,4.5,5.5,60.81,53.25,7.55,0,0,0,0,0,0,50.85,54.56,25.3,0,7.24,18.07,27.57,78.19,"Nodo 3 - Pies inventariados",4.21,0.75,10.35,"9_1608_51","IFN3","9_1608",51,51,20,31.83,14.26,11.73,159.78,13.54,0.51,44.81,82.22,0.49,2.51,5.96,7.38,90.25,77.33,12.92,2.87,0,0,0,0,0,0,71.23,82.54,36.74,0,4.71,10.71,26.45,78.61,"Nodo 1 - Pies inventariados",3.91,4.73
"3030",3030,"9_1608_3","IFN2","9_1608",NA,NA,3,NA,34.74,18.22,7.27,260.77,1.94,57.24,39.91,0.48,3.42,3.78,4.81,86.08,78.26,7.82,0,0,0,0,0,0,50.15,77.79,37.18,0,14.18,31.83,43.16,126.36,"Nodo 3 - Pies inventariados",4.32,0.77,13.9,"9_1608_4","IFN3","9_1608",4,4,3,31.83,20.07,11.68,316.5,3.25,1.01,63.07,58.19,0.52,3.6,5.6,7.06,168.91,152.58,16.33,5.38,0,0,0,0,67.89,0,71.68,157.72,72.5,0,12.08,22.8,52.39,159.76,"Nodo 1 - Pies inventariados",6.17,5.18
"3031",3031,"9_1608_4","IFN2","9_1608",NA,NA,4,NA,34.72,17.16,6.27,231.18,5.45,53.9,36.54,0.48,3.28,3.24,4.18,65.95,59.8,6.15,0,0,0,0,0,0,45.45,58.51,28.41,0,13.74,33.09,38.26,113.51,"Nodo 3 - Pies inventariados",4.31,0.77,12.85,"9_1608_6","IFN3","9_1608",6,6,4,31.83,19.58,10.68,301.04,5.25,0.96,61.51,54.56,0.52,3.57,5.14,6.48,146.88,132.71,14.17,4.68,0,0,0,0,63.02,0,69.96,136.24,63.05,0,12.22,23.92,49.83,149.03,"Nodo 1 - Pies inventariados",6.73,5.18
"3032",3032,"9_1608_5","IFN2","9_1608",NA,NA,5,NA,34.72,16.96,5.77,225.79,7.04,53.27,34,0.49,3.28,2.96,3.86,59.12,53.72,5.41,0,0,0,0,0,0,42.52,49.8,25.52,0,14.34,35.51,37.37,112.74,"Nodo 3 - Pies inventariados",4.31,0.77,12.65,"9_1608_7","IFN3","9_1608",7,7,5,31.83,18.51,9.09,269.2,7.09,0.86,58.16,49.1,0.52,3.46,4.36,5.51,111.93,100.99,10.94,3.56,0,0,0,0,0,0,68.07,101.07,47.99,0,12.12,25.48,44.56,130.15,"Nodo 1 - Pies inventariados",5.86,4.09
"3033",3033,"9_1608_6","IFN2","9_1608",NA,NA,6,NA,34.72,17,6.77,226.93,6.26,53.4,39.82,0.47,3.21,3.56,4.54,70.24,63.38,6.86,0,0,0,0,0,0,46.86,61.25,30.11,0,12.5,29.68,37.56,109.86,"Nodo 3 - Pies inventariados",4.3,0.77,12.7,"9_1608_9","IFN3","9_1608",9,9,6,31.83,17.97,10.18,253.57,7.95,0.81,56.45,56.67,0.51,3.29,4.96,6.23,119.24,106.54,12.69,3.8,0,0,0,0,0,0,73.28,109.1,50.62,0,10.08,20.94,41.97,123.61,"Nodo 1 - Pies inventariados",5.27,4.18
"3034",3034,"9_1608_7","IFN2","9_1608",NA,NA,7,NA,138.64,14.68,6.75,169.18,20.88,46.11,46,0.44,2.71,3.81,4.74,53.42,47.13,6.29,0,0,0,0,0,0,38.55,46.79,22.4,0,8.38,21.55,28,80.33,"Nodo 3 - Pies inventariados",4.23,0.75,10.45,"9_1608_10","IFN3","9_1608",10,10,7,31.83,15.16,9.64,180.55,11.35,0.57,47.63,63.56,0.51,2.79,4.76,5.96,82.28,71.8,10.48,2.62,0,0,0,0,0,0,59.94,72.84,34.12,0,6.65,15.36,29.89,86.01,"Nodo 1 - Pies inventariados",4.71,3.64
"3035",3035,"9_1608_8","IFN2","9_1608",NA,NA,8,NA,138.67,14.79,6.25,171.77,18.5,46.46,42.29,0.45,2.77,3.45,4.35,50.02,44.34,5.68,0,0,0,0,0,0,37.36,44.31,21.07,0,9.16,23.93,28.43,82.59,"Nodo 3 - Pies inventariados",4.24,0.75,10.55,"9_1608_13","IFN3","9_1608",13,13,8,31.83,15.95,10.86,199.93,10.1,0.64,50.12,68.09,0.5,2.87,5.38,6.72,102.46,89.63,12.83,3.26,0,0,0,0,0,0,78.1,95.36,42.59,0,6.87,14.96,33.09,97.51,"Nodo 1 - Pies inventariados",5.4,5.36
"3036",3036,"9_1608_9","IFN2","9_1608",NA,NA,9,NA,132.65,14.1,6.24,156.22,27.6,44.31,44.26,0.42,2.61,3.59,4.47,45.73,40.24,5.49,0,0,0,0,0,0,35.55,37.49,19.12,0,8.06,21.61,25.86,74.64,"Nodo 3 - Pies inventariados",4.2,0.74,9.9,"9_1608_22","IFN3","9_1608",22,22,9,31.83,14.5,9.41,165.24,12.49,0.53,45.57,64.87,0.5,2.67,4.67,5.84,73.95,64.16,9.79,2.35,0,0,0,0,0,0,55.88,66.22,30.48,0,6.02,14.32,27.35,78.17,"Nodo 1 - Pies inventariados",4.6,3.91
"3037",3037,"9_1609_1","IFN2","9_1609",NA,NA,1,NA,36.16,22.78,8.53,407.39,14.23,71.55,37.46,0.39,3.96,5.24,6.68,153.52,143.43,10.1,0,0,0,0,77.32,0,44.38,140.41,68.15,0,22.65,43.24,67.43,201.47,"Nodo 3 - Pies inventariados",4.23,1.03,18.55,"9_1609_3","IFN3","9_1609",3,3,1,14.15,23.21,9.59,423.19,3.97,0.6,72.92,41.32,0.44,4.09,5.39,6.67,179.71,167.5,12.21,2.54,0,0,0,0,83.17,0,46.57,165.99,79.58,0,21.48,39.39,70.05,210.5,"Nodo 1 - Pies inventariados",4.66,2.09
"3038",3038,"9_1609_10","IFN2","9_1609",NA,NA,10,NA,32.72,17.25,8.47,233.72,49.72,54.19,49.1,0.31,2.84,5.88,7.1,91.24,81.69,9.55,0,0,0,0,0,0,65.9,83.61,38.81,0,10.64,23.67,38.69,111.81,"Nodo 3 - Pies inventariados",4.05,0.970000000000001,13.2,"9_1609_16","IFN3","9_1609",16,15,10,31.83,14.65,11.32,168.59,36.99,0.54,46.03,77.25,0.34,2.36,7.42,8.66,91.38,78.74,12.63,2.91,0,0,0,0,0,0,72.54,84.2,37.41,0,5.24,11.83,27.91,82.39,"Nodo 1 - Pies inventariados",1.45,3.82
"3039",3039,"9_1609_11","IFN2","9_1609",NA,NA,11,NA,32.7,16.94,8.47,225.42,51.23,53.22,49.99,0.3,2.79,5.91,7.12,88.24,78.79,9.45,0,0,0,0,0,0,64.45,80.86,37.43,0,10.13,22.75,37.31,107.62,"Nodo 3 - Pies inventariados",4.04,0.970000000000001,12.9,"9_1609_17","IFN3","9_1609",17,16,11,31.83,16.14,10.77,204.72,33.98,0.65,50.72,66.72,0.35,2.65,6.95,8.17,103.81,91.01,12.8,3.3,0,0,0,0,0,0,78.79,93.06,43.24,0,7.15,15.51,33.89,99.78,"Nodo 1 - Pies inventariados",3.24,3.27
"3040",3040,"9_1609_12","IFN2","9_1609",NA,NA,12,NA,32.81,19.06,7.97,285.25,41.19,59.87,41.84,0.33,3.23,5.33,6.58,102.95,93.85,9.09,0,0,0,0,0,0,50.72,91.54,44.59,0,14.76,31.59,47.21,138.16,"Nodo 3 - Pies inventariados",4.11,0.97,14.95,"9_1609_19","IFN3","9_1609",19,18,12,31.83,18.29,12.09,262.64,27.06,0.84,57.45,66.12,0.36,2.95,7.69,9.05,147.4,131.05,16.35,4.69,0,0,0,0,57.59,0,90.67,136.89,62.26,0,9.07,17.85,43.47,132.65,"Nodo 1 - Pies inventariados",3.34,5.09
"3041",3041,"9_1609_13","IFN2","9_1609",NA,NA,13,NA,36.15,22.66,10.03,403.18,15.71,71.18,44.26,0.36,3.78,6.39,7.91,180.06,166.86,13.2,0,0,0,0,80.8,0,48.92,164.52,79.28,0,19.31,35.48,66.74,200.8,"Nodo 3 - Pies inventariados",4.21,1.03,18.45,"9_1609_20","IFN3","9_1609",20,19,13,14.15,22.96,12.18,414,5.16,0.59,72.13,53.06,0.42,3.83,7.09,8.58,226.1,208.13,17.98,3.2,0,0,0,0,148.37,0,63.2,211.15,98.89,0,16.81,29.19,68.53,213.41,"Nodo 1 - Pies inventariados",4.51,3.18
"3042",3042,"9_1609_14","IFN2","9_1609",NA,NA,14,NA,32.94,21.95,8.51,378.25,22.4,68.94,38.77,0.37,3.77,5.39,6.78,142.96,132.81,10.15,0,0,0,0,71.99,0,46.43,130.49,63.1,0,20.51,39.98,62.61,186.19,"Nodo 3 - Pies inventariados",4.2,1.01,17.75,"9_1609_21","IFN3","9_1609",21,20,14,31.83,22.3,10.59,390.61,9.39,1.24,70.06,47.49,0.42,3.81,6.18,7.51,185.13,170.72,14.41,5.89,0,0,0,0,79.92,0,50.26,172.19,81.12,0,17.6,32.17,64.65,195.54,"Nodo 1 - Pies inventariados",4.55,3.09
"3043",3043,"9_1609_15","IFN2","9_1609",NA,NA,15,NA,130.61,15.98,7.47,200.58,53.39,50.21,46.76,0.31,2.69,5.13,6.29,69.52,61.86,7.66,0,0,0,0,0,0,55.04,62.49,29.39,0,9.66,23.11,33.2,95.36,"Nodo 3 - Pies inventariados",4.03,0.97,11.95,"9_1609_22","IFN3","9_1609",22,21,15,31.83,13.84,8.32,150.52,37.52,0.48,43.49,60.09,0.36,2.38,5.29,6.32,59.65,51.67,7.98,1.9,0,0,0,0,0,0,50.2,52.47,24.55,0,5.92,14.9,24.91,70.28,"Nodo 1 - Pies inventariados",1.89,1.82
"3044",3044,"9_1609_16","IFN2","9_1609",NA,NA,16,NA,36.18,24,9.05,452.24,8.05,75.39,37.7,0.39,4.15,5.49,7,179.75,168.84,10.91,0,0,0,0,86.81,0,42.83,162.28,80.22,0,24.79,45.33,74.86,225.2,"Nodo 3 - Pies inventariados",4.25,1.05,19.75,"9_1609_23","IFN3","9_1609",23,22,16,14.15,24.02,10.09,453.09,2.08,0.64,75.46,42.01,0.44,4.2,5.66,6.99,201.84,188.68,13.16,2.86,0,0,0,0,148.1,0,46.29,185.22,89.65,0,22.53,40.05,75,227.22,"Nodo 1 - Pies inventariados",4.27,2.09
"3045",3045,"9_1609_17","IFN2","9_1609",NA,NA,17,NA,32.86,20.29,7.98,323.31,36.14,63.74,39.32,0.34,3.46,5.24,6.52,115.62,106.43,9.19,0,0,0,0,60.94,0,47.78,102.83,50.57,0,17.52,36.24,53.51,157.84,"Nodo 3 - Pies inventariados",4.14,0.98,16.15,"9_1609_24","IFN3","9_1609",24,23,17,31.83,20.2,9.91,320.38,18.36,1.02,63.45,49.06,0.4,3.45,5.96,7.2,143.83,131.01,12.81,4.58,0,0,0,0,65.1,0,64.35,131.48,62.25,0,14.24,27.94,53.03,157.46,"Nodo 1 - Pies inventariados",4.05,2.91
"3046",3046,"9_1609_18","IFN2","9_1609",NA,NA,18,NA,32.89,20.71,8.49,336.75,30.68,65.05,41,0.35,3.51,5.54,6.88,128.14,117.99,10.15,0,0,0,0,64.68,0,48.73,116.78,56.06,0,17.52,35.27,55.74,164.59,"Nodo 3 - Pies inventariados",4.16,0.99,16.55,"9_1609_25","IFN3","9_1609",25,24,18,31.83,19.24,10.5,290.71,25.23,0.93,60.44,54.58,0.38,3.21,6.54,7.78,139.69,125.97,13.72,4.45,0,0,0,0,60.67,0,70.59,130.25,59.85,0,11.83,23.48,48.12,143.28,"Nodo 1 - Pies inventariados",2.69,3
